Candidate_ID,Age,Gender,Nationality,Education_Level,University_Ranking,Field_of_Study,Years_of_Experience,Technical_Skills_Score,Communication_Score,Interview_Score,Assessment_Test_Score,Internship_Experience,Previous_Company_Tier,Expected_Salary,Willing_to_Relocate,Visa_Status,English_Proficiency,Leadership_Experience,Certifications_Count,Application_Source,Referral_Status,HR_Rating,Manager_Rating,Final_Hiring_Decision
TLB1509,30,Male,Egyptian,Bachelor's,191,Computer Science,5,34.6,51.4,70.3,32.1,Yes,Tier 2,7300,No,UAE Resident,Intermediate,No,0,Company Website,Not Referred,2.5,2.3,Rejected
TLB1510,27,Female,Indian,Bachelor's,82,Hospitality,4,43.6,64.4,89.7,49.4,No,Startup,10100,No,Visit Visa,Intermediate,No,5,LinkedIn,Not Referred,2.9,2.7,Hired
TLB1511,26,Male,Filipino,Bachelor's,240,Marketing,8,68.9,50.2,71.9,60.8,No,Tier 2,13900,No,UAE Resident,Fluent,Yes,2,LinkedIn,Not Referred,3.4,2.5,Hired
TLB1512,32,Male,Pakistani,Bachelor's,143,Hospitality,0,74.3,68.7,42.2,40.2,Yes,Tier 2,11300,Yes,UAE Resident,Basic,No,4,LinkedIn,Not Referred,3.1,3.0,Rejected
TLB1513,24,Female,American,High School,163,Computer Science,6,34.7,81.5,65.1,78.6,Yes,Tier 3,23900,Yes,Visit Visa,Fluent,No,5,Referral,Referred,2.9,3.6,Hired
TLB1514,27,Female,Indian,Master's,604,Engineering,0,45.8,60.6,92.0,67.6,No,None,11400,Yes,Work Visa,Intermediate,No,2,Job Portal,Not Referred,3.7,1.6,Hired
TLB1515,24,Female,Indian,Master's,324,Other,3,80.3,67.8,63.0,74.5,Yes,Tier 2,15400,No,UAE Resident,Fluent,No,1,LinkedIn,Not Referred,2.9,1.5,Hired
TLB1516,33,Male,Indian,Bachelor's,246,Computer Science,0,46.6,58.2,91.2,50.6,Yes,Tier 2,5500,Yes,Citizen,Fluent,Yes,0,Company Website,Not Referred,2.8,2.4,Hired
TLB1517,25,Male,Pakistani,Master's,619,Computer Science,3,64.8,59.1,80.3,70.8,No,Tier 1,14600,No,UAE Resident,Intermediate,Yes,3,Company Website,Not Referred,3.9,4.2,Hired
TLB1518,22,Female,Indian,Master's,240,Finance,2,45.2,58.0,61.7,55.8,Yes,Tier 2,9900,No,UAE Resident,Fluent,No,4,Company Website,Not Referred,3.6,3.3,Hired
TLB1519,23,Male,Egyptian,Bachelor's,53,Marketing,10,77.5,77.4,53.0,62.3,No,None,12000,Yes,UAE Resident,Fluent,Yes,0,Referral,Referred,2.3,4.4,Hired
TLB1520,26,Male,Indian,High School,34,Other,5,34.7,51.0,71.4,69.9,No,Tier 3,19600,No,Work Visa,Fluent,No,5,Company Website,Not Referred,2.3,3.0,Hired
TLB1521,27,Male,Emirati,High School,284,Other,6,60.4,64.0,83.5,64.0,Yes,Tier 2,10300,No,Work Visa,Fluent,No,1,Job Portal,Not Referred,2.4,2.4,Hired
TLB1522,31,Male,Pakistani,Bachelor's,1,Hospitality,1,79.1,72.9,46.5,76.3,Yes,None,6100,Yes,Visit Visa,Basic,Yes,6,LinkedIn,Not Referred,3.2,1.8,Hired
TLB1523,29,Female,British,Bachelor's,65,Computer Science,7,74.2,78.9,68.6,66.9,No,Tier 1,6800,No,Work Visa,Intermediate,Yes,5,Job Portal,Not Referred,4.0,2.4,Hired
TLB1524,32,Female,American,Bachelor's,223,Engineering,10,58.0,73.3,40.5,58.5,Yes,Tier 3,12800,No,UAE Resident,Fluent,Yes,5,LinkedIn,Not Referred,4.2,2.6,Hired
TLB1525,32,Female,Egyptian,Bachelor's,526,Logistics,8,54.5,67.1,62.6,76.8,No,None,12500,No,UAE Resident,Intermediate,No,1,Referral,Referred,3.7,1.2,Hired
TLB1526,34,Male,Filipino,Bachelor's,558,Engineering,0,61.5,61.2,45.5,79.8,Yes,Startup,12300,Yes,UAE Resident,Intermediate,Yes,5,Company Website,Not Referred,4.5,2.4,Rejected
TLB1527,20,Male,Egyptian,Master's,431,Other,3,45.7,79.1,74.3,66.2,No,Tier 2,6200,No,Work Visa,Intermediate,No,5,LinkedIn,Not Referred,3.3,2.4,Hired
TLB1528,23,Male,Egyptian,Master's,299,Finance,5,63.5,57.6,58.0,83.7,No,Startup,21100,Yes,UAE Resident,Intermediate,No,6,LinkedIn,Not Referred,4.0,3.1,Hired
TLB1529,33,Male,Indian,Bachelor's,185,Computer Science,2,63.8,57.8,82.1,61.7,Yes,Tier 3,18600,Yes,Work Visa,Native,No,4,LinkedIn,Not Referred,2.8,3.1,Rejected
TLB1530,31,Male,Filipino,Bachelor's,377,Engineering,13,58.7,84.2,60.0,63.2,No,Startup,12600,Yes,Work Visa,Fluent,No,6,LinkedIn,Not Referred,2.1,3.4,Rejected
TLB1531,35,Male,British,Bachelor's,656,Finance,3,80.0,72.3,58.8,65.1,No,Tier 2,5200,No,Visit Visa,Intermediate,No,3,Company Website,Not Referred,3.0,1.8,Hired
TLB1532,20,Male,Indian,Bachelor's,328,Computer Science,4,48.9,72.7,46.0,63.2,Yes,None,19100,Yes,UAE Resident,Intermediate,Yes,7,LinkedIn,Not Referred,3.1,2.2,Hired
TLB1533,27,Male,Egyptian,Bachelor's,207,Business,2,39.4,75.2,72.1,60.7,No,Tier 3,17100,No,UAE Resident,Intermediate,Yes,5,Job Portal,Not Referred,5.0,3.8,Hired
TLB1534,28,Female,Pakistani,High School,268,Finance,5,57.1,66.9,73.4,55.0,Yes,Startup,12500,Yes,Citizen,Native,Yes,0,Job Portal,Not Referred,3.2,2.9,Rejected
TLB1535,30,Male,Pakistani,Bachelor's,246,Computer Science,9,66.9,50.7,79.2,51.1,Yes,None,17400,No,Work Visa,Intermediate,No,6,LinkedIn,Not Referred,2.5,3.8,Hired
TLB1536,30,Male,Emirati,PhD,409,Business,5,63.4,71.0,75.5,66.6,No,None,9800,Yes,UAE Resident,Fluent,No,1,LinkedIn,Not Referred,3.9,3.0,Hired
TLB1537,32,Female,Egyptian,Bachelor's,147,Finance,4,62.7,67.8,72.2,81.8,No,Startup,7700,Yes,Work Visa,Intermediate,Yes,0,Referral,Referred,2.7,3.2,Rejected
TLB1538,29,Female,American,Master's,381,Hospitality,1,48.1,57.7,74.7,76.4,No,Tier 2,12700,Yes,Citizen,Fluent,No,4,Job Portal,Not Referred,3.3,3.5,Hired
TLB1539,38,Female,Indian,Bachelor's,413,Marketing,9,50.3,54.9,76.1,70.4,No,Tier 1,5000,Yes,UAE Resident,Intermediate,Yes,3,Referral,Referred,3.8,2.7,Hired
TLB1540,40,Male,Indian,Bachelor's,368,Other,4,57.7,67.4,78.8,82.5,Yes,Tier 3,7000,Yes,Citizen,Basic,No,3,LinkedIn,Not Referred,2.5,2.6,Rejected
TLB1541,23,Female,Emirati,PhD,82,Other,4,56.5,51.7,47.1,65.3,Yes,Tier 1,14400,No,UAE Resident,Fluent,Yes,3,Walk-in,Not Referred,4.3,2.6,Hired
TLB1542,30,Male,Emirati,Bachelor's,270,Engineering,0,81.5,66.3,61.0,51.2,Yes,Startup,13100,No,Citizen,Intermediate,No,2,Referral,Referred,4.0,3.0,Rejected
TLB1543,34,Male,Other,Master's,194,Computer Science,4,69.0,64.8,45.9,60.1,Yes,Startup,5800,Yes,UAE Resident,Intermediate,No,7,Referral,Referred,3.4,3.6,Hired
TLB1544,33,Male,Pakistani,PhD,285,Hospitality,3,57.0,66.6,71.3,64.2,Yes,Tier 3,10200,No,UAE Resident,Fluent,No,5,Job Portal,Not Referred,4.4,2.8,Hired
TLB1545,27,Male,Indian,Bachelor's,166,Business,0,81.4,72.8,88.2,57.8,No,Tier 2,6000,Yes,UAE Resident,Fluent,Yes,6,Walk-in,Not Referred,2.9,4.0,Hired
TLB1546,31,Male,Indian,Bachelor's,548,Logistics,8,71.7,75.5,78.7,73.5,Yes,None,9800,No,Visit Visa,Intermediate,No,4,Referral,Referred,3.8,4.5,Rejected
TLB1547,20,Male,Other,Bachelor's,337,Marketing,3,44.6,59.5,59.1,78.1,No,Tier 3,9300,Yes,Citizen,Fluent,No,5,Referral,Referred,3.4,2.4,Rejected
TLB1548,29,Female,Indian,High School,1,Engineering,11,20.0,78.4,73.6,40.8,No,Tier 3,16500,No,UAE Resident,Native,Yes,4,Referral,Referred,2.8,4.1,Rejected
TLB1549,21,Male,Egyptian,Bachelor's,34,Marketing,9,45.1,65.4,71.5,63.0,Yes,Tier 3,11300,Yes,UAE Resident,Intermediate,Yes,7,LinkedIn,Not Referred,2.8,3.1,Rejected
TLB1550,33,Male,Indian,High School,540,Marketing,2,73.9,89.0,70.0,24.4,Yes,Tier 1,10900,No,UAE Resident,Intermediate,No,0,Referral,Referred,4.6,3.4,Rejected
TLB1551,23,Male,Emirati,Master's,263,Other,9,78.4,61.0,50.1,63.7,Yes,Startup,10200,Yes,UAE Resident,Intermediate,No,6,LinkedIn,Not Referred,3.9,3.0,Hired
TLB1552,30,Male,Egyptian,Master's,222,Business,10,40.1,48.7,84.1,63.6,Yes,Tier 1,4300,No,Visit Visa,Intermediate,No,3,Company Website,Not Referred,3.8,4.1,Hired
TLB1553,31,Male,Emirati,Bachelor's,525,Other,3,74.9,78.0,51.7,89.9,Yes,Tier 3,11600,No,UAE Resident,Fluent,No,2,Job Portal,Not Referred,2.8,3.4,Hired
TLB1554,30,Male,Egyptian,Bachelor's,269,Computer Science,1,74.3,73.1,62.2,85.7,Yes,Tier 2,14200,No,Citizen,Intermediate,No,4,Walk-in,Not Referred,3.7,2.8,Hired
TLB1555,26,Male,Indian,Master's,60,Hospitality,0,85.9,82.4,79.5,78.1,No,Tier 2,13000,Yes,Citizen,Native,No,7,Job Portal,Not Referred,2.9,2.8,Rejected
TLB1556,28,Female,Egyptian,Master's,74,Other,6,79.3,71.7,62.1,51.6,Yes,Tier 2,15100,Yes,UAE Resident,Fluent,Yes,2,LinkedIn,Not Referred,4.4,2.1,Hired
TLB1557,37,Female,Egyptian,Bachelor's,425,Engineering,1,85.3,96.1,68.0,50.8,Yes,Tier 1,15300,Yes,Work Visa,Intermediate,Yes,3,LinkedIn,Not Referred,4.0,2.6,Hired
TLB1558,27,Male,Egyptian,Bachelor's,705,Computer Science,6,72.3,65.7,68.6,49.7,Yes,None,21900,Yes,Citizen,Basic,No,1,Company Website,Not Referred,3.8,4.1,Hired
TLB1559,30,Female,Emirati,Master's,467,Logistics,3,71.8,80.6,67.9,86.4,Yes,None,6900,Yes,Citizen,Fluent,No,6,LinkedIn,Not Referred,3.8,4.0,Hired
TLB1560,26,Female,Egyptian,Master's,223,Logistics,2,59.9,61.7,68.5,52.3,Yes,Tier 1,13100,No,Work Visa,Basic,No,4,LinkedIn,Not Referred,3.1,2.6,Hired
TLB1561,36,Female,Other,Master's,254,Business,3,77.3,73.9,69.8,59.6,Yes,Tier 1,13600,No,UAE Resident,Intermediate,No,2,Job Portal,Not Referred,3.5,2.2,Rejected
TLB1562,30,Female,Indian,Bachelor's,309,Marketing,0,45.0,76.1,68.0,52.4,No,Startup,10600,Yes,UAE Resident,Fluent,No,7,Referral,Referred,4.3,3.9,Rejected
TLB1563,25,Female,Indian,Bachelor's,1,Logistics,3,62.9,78.0,55.4,47.4,No,Tier 1,9200,No,Visit Visa,Fluent,Yes,1,LinkedIn,Not Referred,3.5,3.4,Hired
TLB1564,30,Female,British,Bachelor's,304,Business,2,73.1,77.3,46.8,69.7,No,Tier 3,14200,No,UAE Resident,Native,Yes,0,Company Website,Not Referred,2.6,1.5,Hired
TLB1565,28,Female,Indian,Bachelor's,416,Finance,4,86.1,29.2,80.0,67.1,No,Tier 1,13800,No,Work Visa,Intermediate,Yes,2,Walk-in,Not Referred,4.1,5.0,Hired
TLB1566,38,Male,Egyptian,Master's,654,Engineering,5,57.8,67.2,80.6,33.9,Yes,Tier 3,7300,No,Work Visa,Native,Yes,2,Company Website,Not Referred,2.7,3.1,Hired
TLB1567,29,Male,Egyptian,High School,518,Computer Science,1,79.5,61.1,71.4,46.8,No,None,3900,No,UAE Resident,Fluent,No,2,LinkedIn,Not Referred,3.2,4.5,Hired
TLB1568,21,Male,Emirati,Master's,685,Logistics,8,62.0,63.5,71.3,68.6,Yes,Tier 2,9800,Yes,UAE Resident,Fluent,Yes,0,Company Website,Not Referred,2.9,3.2,Hired
TLB1569,32,Male,Filipino,Master's,636,Business,4,79.8,64.6,55.1,64.0,Yes,None,9000,No,UAE Resident,Basic,No,7,Walk-in,Not Referred,1.4,2.3,Hired
TLB1570,40,Male,Filipino,PhD,578,Other,10,53.0,79.7,35.3,59.4,Yes,None,14700,Yes,Citizen,Fluent,No,2,LinkedIn,Not Referred,3.3,3.3,Hired
TLB1571,37,Male,Indian,Master's,305,Marketing,5,75.9,70.4,63.8,73.5,No,None,7800,Yes,UAE Resident,Fluent,No,7,Company Website,Not Referred,4.7,1.9,Hired
TLB1572,23,Male,American,PhD,368,Marketing,5,63.6,61.9,42.3,44.8,No,Startup,11200,No,UAE Resident,Fluent,No,5,Job Portal,Not Referred,3.4,3.0,Hired
TLB1573,28,Male,Indian,High School,1,Engineering,3,47.2,50.4,69.4,56.7,No,None,4300,Yes,Citizen,Native,No,6,Job Portal,Not Referred,5.0,2.2,Hired
TLB1574,29,Female,Indian,Bachelor's,326,Engineering,7,62.7,86.4,84.0,72.3,No,Tier 3,5000,Yes,Work Visa,Fluent,No,2,LinkedIn,Not Referred,3.1,2.9,Hired
TLB1575,29,Male,American,High School,413,Logistics,5,84.8,60.2,59.0,55.9,Yes,None,8500,Yes,Work Visa,Intermediate,No,5,Walk-in,Not Referred,3.4,3.3,Rejected
TLB1576,32,Male,Indian,PhD,243,Finance,8,49.7,66.4,59.7,69.4,No,Tier 1,10900,Yes,Visit Visa,Intermediate,Yes,3,Referral,Referred,3.1,3.3,Hired
TLB1577,27,Female,British,Master's,1,Hospitality,10,42.7,93.7,53.9,49.0,Yes,Startup,8300,Yes,UAE Resident,Fluent,No,2,LinkedIn,Not Referred,3.2,1.9,Rejected
TLB1578,24,Female,Emirati,High School,616,Engineering,2,71.0,60.6,67.6,53.5,Yes,Tier 3,12600,Yes,Citizen,Intermediate,No,7,LinkedIn,Not Referred,3.5,2.6,Rejected
TLB1579,35,Female,Pakistani,High School,381,Business,7,39.8,64.7,66.6,40.0,Yes,Tier 1,4300,Yes,Citizen,Native,No,6,Referral,Referred,4.3,1.5,Rejected
TLB1580,23,Female,Emirati,Bachelor's,644,Computer Science,7,88.5,70.8,53.8,36.2,Yes,Tier 2,11000,No,UAE Resident,Intermediate,Yes,2,LinkedIn,Not Referred,2.6,3.6,Hired
TLB1581,25,Female,Egyptian,Bachelor's,448,Hospitality,6,88.1,48.7,78.9,58.3,No,Tier 2,11100,Yes,UAE Resident,Native,Yes,0,Job Portal,Not Referred,3.2,3.3,Rejected
TLB1582,23,Male,British,Master's,573,Engineering,3,80.6,47.3,100.0,71.3,No,Tier 3,5500,No,UAE Resident,Intermediate,Yes,4,Job Portal,Not Referred,3.6,2.2,Hired
TLB1583,33,Male,American,Bachelor's,532,Engineering,3,64.8,62.2,82.5,63.4,No,Tier 2,13000,No,Work Visa,Basic,No,7,LinkedIn,Not Referred,4.1,4.2,Rejected
TLB1584,30,Male,Other,Master's,164,Engineering,2,90.0,62.6,65.6,81.2,No,Tier 2,3000,No,Work Visa,Intermediate,No,7,Job Portal,Not Referred,1.7,3.5,Hired
TLB1585,35,Female,Egyptian,Bachelor's,198,Engineering,2,85.2,69.6,65.4,59.5,Yes,Tier 2,8900,Yes,Work Visa,Native,Yes,3,Walk-in,Not Referred,2.2,3.0,Rejected
TLB1586,25,Female,Egyptian,Bachelor's,214,Finance,2,57.0,56.3,60.3,35.3,No,Tier 3,15500,No,Citizen,Fluent,No,4,LinkedIn,Not Referred,3.2,2.7,Rejected
TLB1587,22,Male,Pakistani,Bachelor's,106,Marketing,4,86.6,73.2,60.1,69.8,Yes,Tier 1,3000,Yes,UAE Resident,Intermediate,No,6,Job Portal,Not Referred,4.0,2.6,Rejected
TLB1588,27,Male,Other,PhD,653,Other,2,51.3,42.1,79.5,49.9,Yes,Tier 2,15000,No,Visit Visa,Fluent,No,1,Walk-in,Not Referred,2.9,2.5,Hired
TLB1589,28,Male,Filipino,Bachelor's,308,Computer Science,6,62.0,67.2,80.0,66.8,No,Tier 2,6800,Yes,Work Visa,Fluent,Yes,2,Job Portal,Not Referred,3.7,4.0,Hired
TLB1590,31,Male,Other,Bachelor's,391,Marketing,5,38.1,72.3,51.8,33.0,No,Tier 3,9300,Yes,Work Visa,Fluent,No,1,Company Website,Not Referred,4.6,3.3,Hired
TLB1591,20,Male,Indian,Bachelor's,33,Computer Science,5,67.2,71.9,71.8,61.1,No,Tier 1,18300,Yes,UAE Resident,Native,Yes,4,Job Portal,Not Referred,3.2,2.3,Hired
TLB1592,32,Male,Pakistani,Master's,463,Logistics,4,60.6,66.0,81.4,74.8,Yes,None,9200,No,Work Visa,Fluent,Yes,7,Job Portal,Not Referred,3.0,4.1,Hired
TLB1593,24,Female,Egyptian,Master's,218,Finance,5,58.2,60.1,62.4,73.1,No,Tier 2,19300,Yes,Work Visa,Native,Yes,2,LinkedIn,Not Referred,3.5,3.0,Rejected
TLB1594,26,Male,Indian,Master's,552,Engineering,4,62.5,65.7,64.3,61.5,Yes,Tier 2,10600,Yes,UAE Resident,Intermediate,Yes,7,LinkedIn,Not Referred,3.3,2.4,Hired
TLB1595,37,Female,Indian,Bachelor's,162,Logistics,7,56.3,82.8,76.0,64.3,Yes,Tier 3,11600,Yes,Visit Visa,Fluent,Yes,4,Company Website,Not Referred,3.4,4.7,Hired
TLB1596,20,Female,Other,Master's,566,Engineering,3,65.6,60.8,76.4,58.0,Yes,None,15800,No,UAE Resident,Fluent,Yes,2,Referral,Referred,3.1,2.2,Hired
TLB1597,31,Male,Pakistani,Bachelor's,488,Business,6,84.3,79.7,72.6,60.8,Yes,Tier 3,14400,Yes,UAE Resident,Native,Yes,7,Referral,Referred,3.0,2.4,Hired
TLB1598,31,Male,Indian,Master's,206,Engineering,0,49.1,81.6,70.3,73.8,Yes,Tier 2,12700,No,Visit Visa,Basic,No,4,LinkedIn,Not Referred,2.5,3.1,Rejected
TLB1599,25,Female,Indian,Bachelor's,583,Computer Science,7,77.9,47.2,72.1,54.5,Yes,Tier 3,9900,No,UAE Resident,Intermediate,No,4,Job Portal,Not Referred,3.6,3.4,Rejected
TLB1600,27,Male,Indian,Bachelor's,529,Logistics,3,68.2,66.5,63.4,55.9,Yes,Tier 3,5000,No,Work Visa,Intermediate,No,1,Job Portal,Not Referred,2.5,2.5,Rejected
TLB1601,37,Female,Filipino,PhD,397,Hospitality,1,70.6,56.3,52.5,42.9,Yes,Tier 3,5200,Yes,Work Visa,Intermediate,Yes,4,Referral,Referred,2.6,1.3,Hired
TLB1602,41,Male,Other,PhD,101,Hospitality,1,64.5,50.0,46.8,74.1,Yes,None,17900,No,UAE Resident,Intermediate,Yes,1,LinkedIn,Not Referred,2.4,3.1,Hired
TLB1603,36,Female,Other,Bachelor's,460,Logistics,0,54.2,77.5,74.7,60.5,No,None,19600,Yes,UAE Resident,Fluent,No,3,LinkedIn,Not Referred,3.0,2.3,Hired
TLB1604,41,Female,Egyptian,Bachelor's,313,Hospitality,3,71.7,73.7,68.4,47.3,Yes,Tier 3,12600,Yes,UAE Resident,Intermediate,Yes,7,LinkedIn,Not Referred,3.2,2.8,Hired
TLB1605,25,Male,Egyptian,Master's,309,Engineering,10,72.8,71.2,72.9,76.5,Yes,Tier 1,4000,No,UAE Resident,Fluent,No,7,Company Website,Not Referred,2.4,2.5,Hired
TLB1606,20,Male,Indian,PhD,314,Computer Science,2,53.0,55.0,56.2,63.6,No,Tier 3,8500,No,Work Visa,Intermediate,No,3,LinkedIn,Not Referred,3.0,2.2,Hired
TLB1607,29,Female,American,Master's,293,Engineering,0,44.9,70.5,68.3,53.8,Yes,None,8300,No,UAE Resident,Fluent,Yes,2,Walk-in,Not Referred,3.3,2.9,Hired
TLB1608,34,Male,Indian,High School,126,Other,6,66.3,52.3,68.0,76.7,No,None,9500,No,Citizen,Basic,Yes,1,LinkedIn,Not Referred,2.1,2.6,Hired
TLB1609,20,Male,Indian,Bachelor's,1,Other,1,76.3,68.9,83.6,59.5,No,Tier 2,8000,Yes,UAE Resident,Fluent,No,1,LinkedIn,Not Referred,2.7,2.4,Rejected
TLB1610,24,Male,Other,Master's,1,Hospitality,7,80.1,60.1,78.1,42.3,Yes,Tier 2,14300,Yes,UAE Resident,Fluent,No,4,Job Portal,Not Referred,4.5,3.9,Rejected
TLB1611,25,Male,American,Master's,359,Business,3,83.0,80.6,57.4,77.7,Yes,Tier 2,13100,No,Citizen,Intermediate,No,7,Referral,Referred,2.7,2.3,Hired
TLB1612,32,Female,Indian,Master's,1,Business,4,70.6,63.6,73.6,52.5,Yes,None,19100,Yes,UAE Resident,Native,Yes,6,Referral,Referred,3.7,2.9,Hired
TLB1613,31,Female,Egyptian,Master's,445,Logistics,9,61.1,70.8,57.3,100.0,Yes,Tier 3,10200,No,Work Visa,Fluent,No,2,LinkedIn,Not Referred,2.8,3.1,Hired
TLB1614,25,Male,Pakistani,Bachelor's,401,Computer Science,7,65.0,70.8,33.0,58.0,Yes,Tier 2,12900,Yes,Work Visa,Intermediate,No,6,Company Website,Not Referred,3.3,1.7,Hired
TLB1615,31,Female,Indian,Bachelor's,239,Marketing,0,46.4,67.1,89.4,36.0,Yes,Tier 2,15300,Yes,Citizen,Intermediate,No,3,Referral,Referred,2.6,2.2,Rejected
TLB1616,23,Male,Indian,Master's,505,Engineering,1,54.8,69.3,62.1,88.8,Yes,Tier 2,16600,Yes,UAE Resident,Intermediate,No,5,Job Portal,Not Referred,1.9,3.1,Rejected
TLB1617,27,Male,Indian,Bachelor's,247,Business,0,64.2,71.6,80.5,63.4,Yes,None,6400,No,UAE Resident,Fluent,No,2,Company Website,Not Referred,2.9,3.0,Rejected
TLB1618,22,Male,Pakistani,Master's,383,Finance,14,61.0,57.2,58.4,67.8,Yes,Tier 3,13800,No,Citizen,Fluent,Yes,6,Job Portal,Not Referred,3.5,2.5,Hired
TLB1619,29,Female,Pakistani,Master's,1,Other,1,66.4,72.8,56.5,69.6,Yes,Tier 2,12700,No,UAE Resident,Native,Yes,3,Company Website,Not Referred,3.7,3.1,Hired
TLB1620,25,Male,Pakistani,Master's,1,Hospitality,9,44.4,78.4,59.9,45.2,No,Startup,13400,Yes,Work Visa,Intermediate,No,6,Job Portal,Not Referred,3.3,3.3,Rejected
TLB1621,34,Male,Indian,Bachelor's,252,Engineering,3,47.7,72.8,70.3,33.9,No,Tier 3,12300,Yes,Work Visa,Intermediate,No,1,Company Website,Not Referred,2.7,3.6,Rejected
TLB1622,29,Male,Other,Master's,384,Engineering,1,76.6,63.7,69.3,91.6,No,Startup,19700,Yes,Work Visa,Native,No,7,Referral,Referred,3.8,3.6,Rejected
TLB1623,28,Female,Filipino,Bachelor's,490,Other,5,52.5,70.1,73.5,42.4,Yes,None,8000,Yes,Visit Visa,Native,No,3,Company Website,Not Referred,2.7,4.1,Rejected
TLB1624,40,Male,Other,Bachelor's,264,Marketing,3,54.9,63.6,60.5,87.2,Yes,Tier 1,7700,Yes,Citizen,Native,No,5,Company Website,Not Referred,2.7,3.2,Rejected
TLB1625,32,Male,Indian,Bachelor's,349,Engineering,7,66.4,66.6,67.5,71.6,Yes,Tier 1,8300,No,UAE Resident,Fluent,Yes,4,LinkedIn,Not Referred,2.5,2.0,Hired
TLB1626,27,Female,Filipino,High School,457,Finance,7,51.0,53.7,56.0,66.7,No,Tier 1,10700,Yes,Work Visa,Native,No,4,Company Website,Not Referred,2.9,2.9,Rejected
TLB1627,26,Male,American,PhD,274,Business,2,81.6,84.6,86.1,57.7,Yes,Startup,13300,Yes,Work Visa,Fluent,No,2,LinkedIn,Not Referred,3.0,2.1,Rejected
TLB1628,22,Male,Indian,Master's,417,Computer Science,0,46.1,91.2,49.9,96.6,No,None,9900,No,UAE Resident,Fluent,No,7,Company Website,Not Referred,3.4,3.8,Hired
TLB1629,29,Male,Indian,High School,74,Logistics,0,65.0,59.6,56.3,54.5,No,Tier 2,16500,Yes,Citizen,Fluent,No,1,LinkedIn,Not Referred,2.3,4.2,Hired
TLB1630,31,Male,Indian,Master's,1,Marketing,0,53.8,77.4,61.5,54.9,Yes,Startup,12000,Yes,UAE Resident,Fluent,No,2,LinkedIn,Not Referred,2.9,3.1,Rejected
TLB1631,20,Male,Indian,Bachelor's,193,Computer Science,4,67.3,85.5,98.1,73.7,Yes,Startup,11600,No,UAE Resident,Fluent,No,3,LinkedIn,Not Referred,2.6,4.0,Hired
TLB1632,21,Female,Pakistani,Master's,454,Business,4,57.5,56.5,77.0,54.8,Yes,None,6000,Yes,Citizen,Intermediate,Yes,3,LinkedIn,Not Referred,3.5,4.0,Rejected
TLB1633,26,Female,Indian,Master's,157,Other,1,64.6,42.1,55.9,50.1,No,Tier 3,20200,No,Citizen,Fluent,No,1,LinkedIn,Not Referred,3.4,3.3,Hired
TLB1634,23,Female,Indian,Bachelor's,430,Finance,0,83.3,86.2,77.7,63.4,Yes,Tier 2,11800,No,UAE Resident,Fluent,Yes,6,LinkedIn,Not Referred,2.5,3.5,Hired
TLB1635,30,Female,Filipino,Bachelor's,94,Finance,4,54.7,67.9,73.7,73.9,Yes,Startup,19400,Yes,Visit Visa,Fluent,Yes,4,Company Website,Not Referred,3.5,3.9,Hired
TLB1636,31,Male,Emirati,High School,183,Computer Science,2,54.6,61.8,70.6,90.6,Yes,None,9200,Yes,UAE Resident,Fluent,Yes,7,Referral,Referred,3.2,2.0,Rejected
TLB1637,29,Male,Indian,Bachelor's,348,Other,4,60.3,68.6,76.0,93.4,No,Startup,15700,No,UAE Resident,Fluent,Yes,2,Walk-in,Not Referred,3.8,3.3,Rejected
TLB1638,33,Female,Egyptian,PhD,166,Logistics,3,87.1,63.6,67.8,39.2,No,None,9500,No,UAE Resident,Fluent,No,3,Job Portal,Not Referred,2.7,3.5,Rejected
TLB1639,26,Male,Indian,Bachelor's,200,Marketing,5,63.7,100.0,69.2,78.9,Yes,Tier 2,20200,No,Citizen,Fluent,No,4,LinkedIn,Not Referred,3.6,2.0,Hired
TLB1640,29,Female,Indian,Bachelor's,1,Business,3,83.5,61.6,46.8,50.5,Yes,Startup,17000,No,UAE Resident,Intermediate,No,4,Referral,Referred,3.8,4.6,Rejected
TLB1641,23,Female,Indian,High School,467,Finance,3,62.3,71.9,85.8,51.2,Yes,Tier 2,15800,Yes,UAE Resident,Intermediate,Yes,1,Referral,Referred,3.2,4.0,Hired
TLB1642,31,Male,Emirati,Master's,276,Logistics,0,82.8,83.5,61.2,56.7,Yes,Tier 3,8700,Yes,Work Visa,Fluent,Yes,6,Referral,Referred,4.7,4.0,Hired
TLB1643,30,Male,Pakistani,Bachelor's,110,Hospitality,4,71.1,83.4,50.9,55.8,Yes,Tier 2,20600,Yes,UAE Resident,Fluent,No,7,Referral,Referred,3.5,3.4,Hired
TLB1644,22,Male,Emirati,Master's,666,Other,5,73.3,81.2,60.4,49.3,No,Tier 2,21200,Yes,UAE Resident,Basic,Yes,4,Company Website,Not Referred,4.4,2.3,Hired
TLB1645,29,Male,Indian,Master's,142,Finance,4,43.5,62.9,61.0,31.7,No,Tier 1,10300,Yes,UAE Resident,Fluent,Yes,3,Company Website,Not Referred,5.0,2.1,Rejected
TLB1646,29,Male,Other,Bachelor's,196,Business,11,41.2,66.2,56.6,84.5,No,Startup,12700,Yes,Visit Visa,Basic,Yes,3,Referral,Referred,2.0,3.0,Hired
